t0,chain,token,entry_spread_pct,lo_dex,hi_dex,min_tvl,whale,n_samples,n_pos_after_entry,best_net_pct,actionable
2026-06-22T10:09:28.096188+00:00,solana,POPCAT,0.3741,raydium,raydium,591768,0,12,0,-0.6773,0
2026-06-22T10:30:57.068052+00:00,solana,JITOSOL,0.5921,orca,meteora,346280,1,2,0,-1.6231,0
2026-06-22T10:01:08.002715+00:00,base,BNKR,0.3129,uniswap,aerodrome,257824,1,18,0,-1.2751,0
2026-06-22T10:12:47.285662+00:00,base,SOL,0.352,aerodrome,aerodrome,258784,1,11,0,-1.6817,0
2026-06-22T10:04:28.222988+00:00,solana,MET,1.0047,meteora,meteora,790710,1,18,3,0.2318,1
2026-06-22T10:09:28.096188+00:00,sui,CETUS,0.4929,cetus,cetus,443491,0,18,0,-0.9629,0
2026-06-22T10:09:28.096188+00:00,solana,JUP,1.0019,meteora,meteora,411126,1,18,0,-0.4715,0
2026-06-22T10:09:28.096188+00:00,base,CBETH,0.3239,pancakeswap,aerodrome,366450,0,18,0,-1.1034,0
2026-06-22T10:11:08.000267+00:00,base,ETH,1.6429,uniswap,uniswap,714505,0,18,17,0.5852,1
2026-06-22T10:11:08.000267+00:00,base,BRETT,0.9015,uniswap,aerodrome,736002,0,18,0,-0.1434,0
2026-06-22T10:11:08.000267+00:00,base,WETH,0.4011,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,uniswap,387849,1,18,0,-0.7775,0
2026-06-22T10:12:47.285662+00:00,base,WEETH,0.8115,aerodrome,aerodrome,389449,1,18,0,-0.7171,0
2026-06-22T10:45:42.191464+00:00,solana,POPCAT,1.3822,raydium,raydium,592465,1,2,0,-0.6347,0
2026-06-22T10:22:09.687503+00:00,base,VIRTUAL,0.9363,aerodrome,aerodrome,496647,1,17,1,0.0562,0
2026-06-22T10:53:47.587749+00:00,solana,USDC,3.4173,meteora,orca,333912,1,2,0,-0.8744,0
2026-06-22T10:25:23.805181+00:00,base,CBBTC,0.9206,uniswap,aerodrome,707840,1,17,6,0.1517,1
2026-06-22T10:32:35.397958+00:00,solana,SOL,0.5986,orca,pumpswap,2475053,1,17,5,0.0955,1
2026-06-22T11:01:05.283947+00:00,solana,TRUMP,0.5319,meteora,orca,917158,0,2,0,-0.6009,0
2026-06-22T10:34:13.274784+00:00,base,AERO,0.8591,aerodrome,uniswap,355108,1,17,0,-0.4594,0
2026-06-22T10:37:29.480545+00:00,solana,MET,0.6362,meteora,meteora,943010,1,17,2,0.1864,1
2026-06-22T11:01:05.283947+00:00,base,SOL,0.312,aerodrome,aerodrome,260782,1,5,0,-1.7366,0
2026-06-22T10:48:56.286144+00:00,solana,GIGA,1.3001,meteora,raydium,266664,0,13,0,-0.6261,0
2026-06-22T11:07:38.071748+00:00,sui,USDSUI,0.3616,turbos-finance,bluefin,425621,0,5,0,-0.925,0
2026-06-22T10:45:42.191464+00:00,solana,JUP,0.6202,meteora,orca,291231,1,17,0,-0.233,0
2026-06-22T10:50:33.449324+00:00,solana,JUPSOL,1.8368,meteora,meteora,274081,0,14,0,-0.1232,0
2026-06-22T10:48:56.286144+00:00,base,VVV,0.3846,uniswap,aerodrome,294300,1,15,0,-1.1151,0
2026-06-22T11:12:33.224957+00:00,sui,SUI,0.6789,momentum,steamm,345013,1,3,0,-1.5821,0
2026-06-22T11:07:38.071748+00:00,sui,USDC,0.3731,turbos-finance,cetus,706305,0,7,0,-0.7244,0
2026-06-22T10:57:01.566167+00:00,solana,HYPE,19.0669,orca,meteora,392840,1,12,11,18.3588,1
2026-06-22T10:57:01.566167+00:00,base,CBBTC,1.14,uniswap,aerodrome,709075,1,12,2,0.1206,1
2026-06-22T11:07:38.071748+00:00,solana,JITOSOL,0.6868,meteora,orca,347827,0,9,2,0.0613,1
2026-06-22T11:02:43.666843+00:00,base,VIRTUAL,1.0214,aerodrome,aerodrome,487076,1,13,0,-0.3063,0
2026-06-22T11:02:43.666843+00:00,base,WETH,0.3166,uniswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,387889,1,13,0,-0.3788,0
2026-06-22T11:04:21.714050+00:00,solana,SOL,0.5714,orca,raydium,2474974,1,13,2,0.1706,1
2026-06-22T11:10:55.080787+00:00,solana,MET,0.9479,meteora,meteora,316247,1,11,1,0.0119,0
2026-06-22T11:12:33.224957+00:00,solana,GIGA,0.3293,meteora,raydium,270008,1,10,0,-1.1673,0
2026-06-22T11:35:08.955117+00:00,solana,TRUMP,0.5291,meteora,meteora,4011453,0,3,0,-0.071,0
2026-06-22T11:07:38.071748+00:00,base,ETH,1.9463,uniswap,uniswap,714505,0,13,8,0.7635,1
2026-06-22T11:07:38.071748+00:00,base,CBETH,0.8047,alien-base,aerodrome,257199,0,13,0,-0.6681,0
2026-06-22T11:12:33.224957+00:00,base,BRETT,0.9875,uniswap,aerodrome,737933,0,10,3,0.174,1
2026-06-22T11:12:33.224957+00:00,base,AERO,0.9856,aerodrome,aerodrome,865335,1,10,0,-0.0693,0
2026-06-22T11:28:20.645338+00:00,solana,USELESS,0.6083,raydium,meteora,316304,0,8,0,-1.1568,0
2026-06-22T11:30:03.180857+00:00,base,CBBTC,0.5516,uniswap,aerodrome,707287,1,13,0,-0.169,0
2026-06-22T11:35:08.955117+00:00,base,WETH,1.1047,uniswap,aerodrome,731622,1,14,0,-0.1214,0
2026-06-22T11:35:08.955117+00:00,base,VIRTUAL,0.3321,uniswap,aerodrome,492076,1,14,1,0.1837,0
2026-06-22T11:36:50.284875+00:00,sui,USDC,0.6244,turbos-finance,cetus,699654,1,14,0,-0.7572,0
2026-06-22T11:36:50.284875+00:00,solana,SOL,0.3507,raydium,meteora,659052,1,14,0,-0.3111,0
2026-06-22T11:50:51.598676+00:00,base,USDT,0.3006,aerodrome,aerodrome,344613,1,13,0,-1.3415,0
2026-06-22T11:49:14.766405+00:00,solana,USDE,28.141,orca,orca,2810866,0,16,14,27.4982,1
2026-06-22T11:49:14.766405+00:00,solana,JUP,1.3836,meteora,orca,293509,1,20,5,0.9026,1
2026-06-22T11:50:51.598676+00:00,sui,USDSUI,0.4625,turbos-finance,bluefin,425195,1,20,0,-0.9893,0
2026-06-22T11:50:51.598676+00:00,base,CBETH,1.7833,alien-base,aerodrome,257199,1,20,0,-0.2792,0
2026-06-22T11:50:51.598676+00:00,base,AERO,1.6089,uniswap,uniswap,355108,0,20,0,-0.1893,0
2026-06-22T11:50:51.598676+00:00,base,WEETH,1.5296,aerodrome,aerodrome,394662,0,20,19,0.0146,1
2026-06-22T11:50:51.598676+00:00,base,BRETT,1.3554,uniswap,aerodrome,752788,0,20,5,0.9878,1
2026-06-22T11:50:51.598676+00:00,base,BNKR,1.3535,uniswap,aerodrome,289822,0,20,0,-0.5282,0
2026-06-22T11:50:51.598676+00:00,base,VVV,0.827,aerodrome,aerodrome,280202,1,20,0,-0.866,0
2026-06-22T11:52:29.024500+00:00,solana,MET,0.5893,meteora,meteora,317844,1,20,3,0.0636,1
2026-06-22T11:52:29.024500+00:00,solana,HYPE,0.5574,meteora,meteora,392008,1,20,0,-0.1021,0
2026-06-22T12:11:23.559730+00:00,solana,TRUMP,0.5291,meteora,meteora,4008250,0,8,0,-0.0712,0
2026-06-22T11:54:06.476322+00:00,solana,JITOSOL,0.4633,meteora,orca,2016973,1,20,0,-0.225,0
2026-06-22T12:23:51.937265+00:00,solana,POPCAT,0.8864,raydium,raydium,595684,0,2,0,-1.1539,0
2026-06-22T12:18:59.455074+00:00,sui,BUCK,0.4407,cetus,bluefin,1089655,0,8,0,-0.6134,0
2026-06-22T12:01:06.579485+00:00,base,CBBTC,0.8181,aerodrome,aerodrome,552764,1,18,0,-0.3307,0
2026-06-22T12:02:49.658213+00:00,solana,ORE,1.2946,meteora,orca,270144,0,18,0,-0.6866,0
2026-06-22T12:04:32.259384+00:00,base,FBOMB,2.4126,aerodrome,aerodrome,1116054,0,18,17,1.5527,1
2026-06-22T12:20:36.943923+00:00,solana,USDE,13.0905,orca,orca,2477856,1,10,8,12.4285,1
2026-06-22T12:07:57.072171+00:00,base,WETH,0.7745,uniswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,388004,1,18,0,-0.3134,0
2026-06-22T12:09:40.665220+00:00,sui,USDC,0.4164,turbos-finance,cetus,607449,1,18,0,-0.9121,0
2026-06-22T12:09:40.665220+00:00,solana,PENGU,0.7522,meteora,orca,2351524,0,18,2,0.0816,1
2026-06-22T12:09:40.665220+00:00,solana,SOL,0.6493,raydium,meteora,659082,1,18,1,0.5033,0
2026-06-22T12:42:09.080861+00:00,sui,CETUS,0.7475,cetus,cetus,450462,0,2,0,-1.0885,0
2026-06-22T12:13:05.956133+00:00,base,VIRTUAL,0.464,aerodrome,uniswap,1162744,1,18,1,0.1995,0
2026-06-22T12:18:59.455074+00:00,base,MAMO,1.5696,aerodrome,aerodrome,354700,0,17,0,-0.1186,0
2026-06-22T12:30:59.536258+00:00,solana,POPCAT,1.7298,raydium,raydium,598512,1,16,3,0.561,1
2026-06-22T12:30:59.536258+00:00,solana,JUP,1.5267,meteora,orca,293921,1,17,8,0.8166,1
2026-06-22T12:32:36.447094+00:00,sui,USDSUI,0.4809,bluefin,turbos-finance,309325,1,17,0,-1.2452,0
2026-06-22T12:32:36.447094+00:00,base,CBETH,1.1623,alien-base,aerodrome,257199,1,17,0,-0.8944,0
2026-06-22T12:34:11.978564+00:00,base,CBBTC,0.4559,aerodrome,pancakeswap,707492,1,17,0,-0.2129,0
2026-06-22T12:37:22.992640+00:00,solana,HYPE,0.6335,orca,meteora,392583,1,17,0,-0.0748,0
2026-06-22T12:40:33.978368+00:00,base,VVV,0.6958,uniswap,aerodrome,587791,1,17,0,-0.3269,0
2026-06-22T12:40:33.978368+00:00,base,WETH,0.6201,uniswap,uniswap,733363,1,17,0,-0.4092,0
2026-06-22T12:42:09.080861+00:00,solana,SOL,0.553,raydium,raydium,573126,1,17,0,-0.0521,0
2026-06-22T12:47:22.491239+00:00,base,VIRTUAL,0.5965,aerodrome,aerodrome,502946,1,17,0,-0.0661,0
2026-06-22T12:52:16.932948+00:00,base,AERO,1.2715,aerodrome,aerodrome,1033645,1,17,0,-0.6418,0
2026-06-22T12:53:55.074092+00:00,base,FBOMB,2.8099,aerodrome,aerodrome,1119713,0,17,16,2.0339,1
2026-06-22T13:25:53.988806+00:00,solana,USDC,1.0252,meteora,orca,1041815,0,2,0,-1.6824,0
2026-06-22T13:15:48.390504+00:00,sui,USDSUI,0.3405,turbos-finance,bluefin,313268,1,9,0,-1.1811,0
2026-06-22T13:19:10.592455+00:00,sui,USDC,0.3862,turbos-finance,cetus,670070,1,7,0,-0.8003,0
2026-06-22T13:22:32.788389+00:00,sui,CETUS,1.1727,cetus,cetus,450778,0,5,0,-1.0142,0
2026-06-22T13:02:51.016856+00:00,solana,MET,1.0532,meteora,meteora,314592,1,16,0,-0.054,0
2026-06-22T13:06:18.930452+00:00,solana,JUP,2.2901,meteora,meteora,411126,1,14,1,0.8166,0
2026-06-22T13:09:45.854627+00:00,solana,HYPE,8.9994,meteora,meteora,282446,1,12,0,-0.2964,0
2026-06-22T13:15:48.390504+00:00,solana,SOL,2.0842,meteora,raydium,576508,1,9,2,0.8898,1
2026-06-22T13:17:29.694491+00:00,solana,FO,0.873,meteora,meteora,2452219,0,8,6,0.2974,1
2026-06-22T13:27:35.049182+00:00,solana,JUPSOL,2.009,meteora,meteora,274082,1,2,1,0.1866,0
2026-06-22T13:27:35.049182+00:00,solana,GIGA,0.6524,raydium,meteora,273585,0,2,0,-1.3102,0
2026-06-22T13:06:18.930452+00:00,base,CBBTC,0.7702,aerodrome,aerodrome,707680,1,14,0,-0.3958,0
2026-06-22T13:11:29.432165+00:00,base,MAMO,0.5774,aerodrome,aerodrome,354909,1,11,0,-0.8001,0
2026-06-22T13:13:12.916804+00:00,base,WETH,0.6309,uniswap,aerodrome,733363,1,10,0,-0.4035,0
2026-06-22T13:24:13.331734+00:00,base,AERO,1.0719,uniswap,uniswap,363229,1,4,0,-0.0443,0
2026-06-22T13:24:13.331734+00:00,base,VIRTUAL,0.4292,uniswap,aerodrome,898023,1,4,0,-0.5157,0
2026-06-22T14:09:50.905686+00:00,solana,ORE,0.8099,orca,meteora,270466,1,2,0,-1.967,0
2026-06-22T14:08:06.712327+00:00,solana,POPCAT,1.0378,raydium,raydium,591063,0,4,0,-0.0558,0
2026-06-22T14:01:09.916521+00:00,solana,ARC,2.2045,meteora,raydium,325860,1,9,7,1.0154,1
2026-06-22T14:02:54.341509+00:00,solana,HYPE,0.4646,meteora,meteora,286775,1,16,0,-0.2526,0
2026-06-22T14:01:09.916521+00:00,solana,PENGU,0.6829,meteora,pumpswap,1138771,0,18,5,0.3458,1
2026-06-22T14:19:25.473335+00:00,solana,FO,1.3543,meteora,meteora,2450450,0,8,6,0.6906,1
2026-06-22T14:01:09.916521+00:00,base,BRETT,1.2365,uniswap,aerodrome,751690,0,18,3,0.2028,1
2026-06-22T14:01:09.916521+00:00,base,VVV,0.9485,uniswap,uniswap,521960,1,18,5,0.3153,1
2026-06-22T14:02:54.341509+00:00,solana,GIGA,0.9084,raydium,meteora,273585,0,18,0,-0.7661,0
2026-06-22T14:02:54.341509+00:00,solana,JITOSOL,0.4064,orca,meteora,349284,0,18,0,-0.2674,0
2026-06-22T14:02:54.341509+00:00,solana,SOL,0.4018,meteora,raydium,3306366,1,18,2,1.2901,1
2026-06-22T14:04:38.740204+00:00,solana,JUPSOL,2.3875,meteora,meteora,274098,0,17,4,0.3129,1
2026-06-22T14:19:25.473335+00:00,solana,USELESS,0.5527,raydium,meteora,319916,0,9,0,-1.1115,0
2026-06-22T14:02:54.341509+00:00,base,WETH,0.8398,uniswap,uniswap,397326,1,18,0,-0.2281,0
2026-06-22T14:02:54.341509+00:00,base,AERO,0.6646,aerodrome,aerodrome,1101021,1,18,1,0.1891,0
2026-06-22T14:02:54.341509+00:00,base,CBBTC,0.315,aerodrome,uniswap,554046,1,18,1,0.0252,0
2026-06-22T14:04:38.740204+00:00,base,CBETH,0.6794,alien-base,hydrex,259662,1,17,0,-0.8251,0
2026-06-22T14:06:22.535998+00:00,solana,MET,0.4785,meteora,meteora,897726,1,17,3,0.139,1
2026-06-22T14:08:06.712327+00:00,sui,USDSUI,0.3303,cetus,turbos-finance,423029,1,17,0,-0.8637,0
2026-06-22T14:08:06.712327+00:00,base,VIRTUAL,0.4624,uniswap,aerodrome,1163696,1,17,1,0.0648,0
2026-06-22T14:31:01.636347+00:00,solana,POPCAT,0.5676,raydium,raydium,587301,1,6,0,-0.3181,0
2026-06-22T14:40:09.597568+00:00,sui,WAL,0.301,bluefin,bluefin,338288,0,2,0,-1.6795,0
2026-06-22T14:11:35.181162+00:00,solana,USDE,12.0933,meteora,orca,2390095,1,17,16,11.4255,1
2026-06-22T14:13:18.667717+00:00,base,MAMO,0.9947,aerodrome,aerodrome,354498,0,17,0,-0.4102,0
2026-06-22T14:40:09.597568+00:00,sui,SUI,0.622,momentum,steamm,345322,0,6,0,-1.3721,0
2026-06-22T14:19:25.473335+00:00,solana,JUP,0.9896,meteora,meteora,671513,1,17,4,0.0335,1
2026-06-22T14:51:15.363925+00:00,sui,SUI,0.5797,steamm,momentum,344483,0,4,0,-1.0548,0
2026-06-22T14:34:40.705510+00:00,sui,USDC,0.3904,turbos-finance,turbos-finance,269350,1,18,0,-0.8968,0
2026-06-22T14:36:30.218126+00:00,solana,SOL,0.5724,raydium,meteora,655916,1,18,0,-0.0708,0
2026-06-22T14:36:30.218126+00:00,base,CBBTC,1.144,uniswap,aerodrome,439580,1,18,0,-0.2209,0
2026-06-22T14:36:30.218126+00:00,base,WETH,0.3695,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,uniswap,387898,1,18,0,-0.556,0
2026-06-22T14:40:09.597568+00:00,solana,USELESS,0.79,meteora,raydium,315572,0,18,0,-0.9781,0
2026-06-22T14:40:09.597568+00:00,base,AERO,1.1738,uniswap,aerodrome,360318,1,18,0,-0.4174,0
2026-06-22T14:40:09.597568+00:00,base,VIRTUAL,0.9873,aerodrome,aerodrome,482822,1,18,3,0.0705,1
2026-06-22T15:15:42.408591+00:00,solana,GIGA,0.5885,meteora,raydium,268847,0,2,0,-1.9515,0
2026-06-22T14:47:36.661984+00:00,base,MAMO,1.4391,aerodrome,aerodrome,352833,0,17,0,-0.1961,0
2026-06-22T14:51:15.363925+00:00,solana,JUP,1.0706,meteora,orca,289105,1,17,0,-0.307,0
2026-06-22T14:51:15.363925+00:00,solana,MET,0.8788,meteora,meteora,302337,1,17,0,-0.0253,0
2026-06-22T14:58:35.758624+00:00,base,WEETH,1.128,aerodrome,aerodrome,390559,0,18,0,-0.1879,0
2026-06-22T15:02:41.130575+00:00,solana,HYPE,0.427,orca,meteora,901760,1,18,0,-0.0213,0
2026-06-22T15:09:04.878651+00:00,solana,POPCAT,7.9889,raydium,raydium,606668,1,17,0,-0.5677,0
2026-06-22T15:09:04.878651+00:00,solana,SOL,0.5739,raydium,raydium,569490,1,17,2,0.5068,1
2026-06-22T15:09:04.878651+00:00,base,CBBTC,1.014,aerodrome,aerodrome,711996,1,17,1,0.0189,0
2026-06-22T15:09:04.878651+00:00,base,WETH,0.4938,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,uniswap,387878,1,17,0,-0.5238,0
2026-06-22T15:12:16.462479+00:00,base,AERO,0.9281,aerodrome,aerodrome,538517,1,17,2,0.2278,1
2026-06-22T15:12:16.462479+00:00,base,VIRTUAL,0.7681,uniswap,aerodrome,1152130,1,17,1,0.0707,0
2026-06-22T15:50:38.798736+00:00,base,USDT,0.3307,aerodrome,aerodrome,345556,1,2,0,-1.6437,0
2026-06-22T15:32:34.843462+00:00,solana,JITOSOL,0.6759,meteora,orca,2004491,0,18,0,-0.1889,0
2026-06-22T15:50:38.798736+00:00,solana,JUP,0.6323,meteora,meteora,410751,1,9,0,-0.4202,0
2026-06-22T15:53:56.668093+00:00,solana,USDG,1.3173,orca,orca,3411928,0,7,0,-0.4471,0
2026-06-22T15:35:54.216816+00:00,solana,HYPE,0.8246,orca,meteora,1158143,1,18,0,-0.1685,0
2026-06-22T15:35:54.216816+00:00,solana,MET,0.8161,meteora,meteora,302337,1,18,10,1.4742,1
2026-06-22T15:48:59.787115+00:00,solana,POPCAT,1.5968,raydium,raydium,583604,1,11,1,0.8004,0
2026-06-22T15:53:56.668093+00:00,solana,GIGA,1.4444,meteora,raydium,267343,0,8,0,-0.5523,0
2026-06-22T15:40:50.485992+00:00,solana,SOL,0.5591,meteora,raydium,653367,1,18,0,-0.1523,0
2026-06-22T15:40:50.485992+00:00,base,CBBTC,1.0746,uniswap,aerodrome,440003,1,18,3,0.2307,1
2026-06-22T15:40:50.485992+00:00,base,WETH,0.5146,quickswap,uniswap,385983,1,18,0,-0.035,0
2026-06-22T15:50:38.798736+00:00,sui,USDSUI,0.4304,cetus,cetus,280049,1,14,0,-1.0758,0
2026-06-22T15:50:38.798736+00:00,solana,PENGU,0.8918,meteora,pumpswap,1115786,0,14,0,-0.0023,0
2026-06-22T15:45:42.097796+00:00,base,VIRTUAL,0.7683,uniswap,aerodrome,1151971,1,17,3,0.1971,1
2026-06-22T15:48:59.787115+00:00,base,AERO,0.4897,aerodrome,aerodrome,653576,1,15,2,0.3589,1
2026-06-22T15:50:38.798736+00:00,base,CBETH,0.9458,hydrex,alien-base,259662,1,14,0,-0.3829,0
2026-06-22T15:50:38.798736+00:00,base,VVV,0.7038,uniswap,aerodrome,271225,0,14,1,0.2703,0
2026-06-22T15:55:35.342359+00:00,base,BRETT,0.381,aerodrome,uniswap,737033,0,11,0,-0.2624,0
2026-06-22T16:06:41.662784+00:00,base,BNKR,0.4021,uniswap,aerodrome,288212,0,6,0,-0.6838,0
2026-06-22T15:59:54.414032+00:00,base,WEETH,1.8185,aerodrome,aerodrome,383342,0,12,11,0.5391,1
2026-06-22T16:03:18.083411+00:00,base,MAMO,0.4667,aerodrome,aerodrome,318677,1,12,0,-0.634,0
2026-06-22T16:04:59.560168+00:00,base,ETH,0.6187,uniswap,uniswap,357525,1,12,0,-1.03,0
2026-06-22T16:08:22.767347+00:00,solana,HYPE,0.4953,orca,meteora,1144049,1,12,0,-0.0638,0
2026-06-22T16:25:39.114185+00:00,solana,MET,1.2203,meteora,meteora,307781,1,13,0,-0.5799,0
2026-06-22T16:25:39.114185+00:00,solana,SOL,0.5101,orca,raydium,2458676,1,13,3,0.2228,1
2026-06-22T16:25:39.114185+00:00,base,CBBTC,1.042,uniswap,aerodrome,437203,1,13,0,-0.1393,0
2026-06-22T16:25:39.114185+00:00,base,WETH,0.81,uniswap,uniswap,391644,1,13,0,-0.2012,0
2026-06-22T16:27:23.538297+00:00,base,AERO,0.8945,aerodrome,uniswap,363039,1,13,0,-0.3881,0
2026-06-22T16:27:23.538297+00:00,base,VIRTUAL,0.7257,uniswap,aerodrome,415550,1,13,0,-0.1922,0
2026-06-22T16:30:52.547801+00:00,solana,JUP,0.3411,meteora,meteora,659958,1,13,0,-0.7655,0
2026-06-22T16:36:07.332342+00:00,solana,GIGA,1.9016,raydium,meteora,270035,1,11,0,-0.3833,0
2026-06-22T16:55:29.262615+00:00,sui,SUI,0.5992,steamm,momentum,342837,0,12,0,-1.0406,0
2026-06-22T16:58:54.417727+00:00,solana,SOL,0.4469,meteora,meteora,656311,1,12,4,0.4488,1
2026-06-22T16:58:54.417727+00:00,base,VVV,0.7802,aerodrome,uniswap,577581,1,12,0,-0.4124,0
2026-06-22T16:58:54.417727+00:00,base,CBBTC,0.7591,uniswap,aerodrome,437203,1,12,0,-0.091,0
2026-06-22T16:58:54.417727+00:00,base,WETH,0.7073,aerodrome,uniswap,731942,1,12,0,-0.0778,0
2026-06-22T17:00:36.934862+00:00,base,VIRTUAL,0.4541,uniswap,aerodrome,1143555,1,11,3,0.128,1
2026-06-22T17:02:20.087505+00:00,base,AERO,0.5559,aerodrome,aerodrome,645036,1,11,0,-0.3881,0
2026-06-22T17:22:19.604131+00:00,base,SOL,0.3557,aerodrome,aerodrome,252701,1,10,0,-1.651,0
2026-06-22T17:15:44.451267+00:00,solana,JUP,0.7809,meteora,meteora,658044,0,18,0,-0.3275,0
2026-06-22T17:20:40.736830+00:00,base,BNKR,0.3579,aerodrome,uniswap,283587,1,17,0,-1.1815,0
2026-06-22T17:25:37.131676+00:00,solana,ARC,0.6859,meteora,raydium,325860,0,17,0,-0.7482,0
2026-06-22T17:30:50.452708+00:00,sui,USDSUI,0.5313,cetus,turbos-finance,290119,0,17,0,-1.3491,0
2026-06-22T17:30:50.452708+00:00,base,WEETH,2.2357,aerodrome,aerodrome,377937,1,17,16,0.8496,1
2026-06-22T17:32:32.424421+00:00,solana,MET,3.6875,meteora,meteora,307781,1,17,0,-0.1457,0
2026-06-22T17:32:32.424421+00:00,solana,SOL,0.9286,meteora,raydium,653113,1,17,2,0.4977,1
2026-06-22T17:32:32.424421+00:00,solana,HYPE,0.7736,meteora,orca,379500,1,17,0,-0.0902,0
2026-06-22T17:32:32.424421+00:00,base,CBETH,1.7139,hydrex,alien-base,259662,1,17,0,-0.3032,0
2026-06-22T17:32:32.424421+00:00,base,WETH,0.9691,aerodrome,uniswap,267613,1,17,0,-0.0676,0
2026-06-22T17:32:32.424421+00:00,base,CBBTC,0.7345,hydrex,aerodrome,346391,1,17,0,-0.4246,0
2026-06-22T17:32:32.424421+00:00,base,VIRTUAL,0.6427,uniswap,aerodrome,1138057,1,17,0,-0.1594,0
2026-06-22T17:34:15.150681+00:00,solana,POPCAT,0.5804,raydium,raydium,580835,0,17,0,-0.5656,0
2026-06-22T17:34:15.150681+00:00,base,AERO,1.272,aerodrome,uniswap,363039,1,17,1,0.2942,0
2026-06-22T17:47:31.271222+00:00,solana,JITOSOL,0.9177,orca,meteora,2005748,0,18,3,0.2178,1
2026-06-22T17:47:31.271222+00:00,base,MAMO,0.7561,aerodrome,aerodrome,318202,0,18,0,-0.7857,0
2026-06-22T17:54:51.204038+00:00,solana,JUP,1.5085,meteora,meteora,410734,1,18,6,0.1315,1
2026-06-22T17:54:51.204038+00:00,base,VVV,1.1803,uniswap,uniswap,507457,0,18,0,-0.0436,0
2026-06-22T18:12:43.407479+00:00,sui,USDC,0.3318,turbos-finance,cetus,329221,1,12,0,-1.123,0
2026-06-22T18:04:27.570997+00:00,solana,SOL,1.0238,raydium,meteora,662350,1,18,2,63.2005,1
2026-06-22T18:04:27.570997+00:00,base,WETH,0.5617,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,uniswap,387706,1,18,0,-0.5993,0
2026-06-22T18:04:27.570997+00:00,base,CBBTC,0.5039,uniswap,aerodrome,10092393,1,18,1,0.0311,0
2026-06-22T18:04:27.570997+00:00,base,VIRTUAL,0.4219,uniswap,uniswap,889170,1,18,0,-0.3623,0
2026-06-22T18:06:06.644657+00:00,base,SOL,0.3135,aerodrome,aerodrome,271668,1,18,0,-1.5419,0
2026-06-22T18:09:25.512029+00:00,base,AERO,1.1146,aerodrome,aerodrome,535564,1,18,8,0.3406,1
2026-06-22T18:32:35.218836+00:00,base,BNKR,0.3571,aerodrome,uniswap,264778,1,6,0,-0.6841,0
2026-06-22T18:27:14.984939+00:00,solana,POPCAT,1.0963,raydium,raydium,584008,0,10,0,-0.6912,0
2026-06-22T18:19:00.977235+00:00,sui,WBTC,0.329,bluefin,momentum,357587,0,17,0,-1.2906,0
2026-06-22T18:47:40.675649+00:00,solana,POPCAT,1.0307,raydium,raydium,575044,0,3,0,-1.0644,0
2026-06-22T18:27:14.984939+00:00,solana,TRUMP,0.5263,meteora,meteora,4023515,0,14,0,-0.0736,0
2026-06-22T18:30:55.684439+00:00,solana,HYPE,0.842,meteora,orca,1169423,1,17,2,1.823,1
2026-06-22T18:37:33.173247+00:00,solana,MET,1.3423,meteora,meteora,306151,1,18,0,-0.0932,0
2026-06-22T18:47:40.675649+00:00,solana,GIGA,0.4853,meteora,raydium,265604,1,13,0,-1.2973,0
2026-06-22T18:37:33.173247+00:00,base,WETH,0.5501,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,uniswap,387707,1,18,0,-0.1254,0
2026-06-22T18:37:33.173247+00:00,base,CBBTC,0.4625,quickswap,uniswap,274376,1,18,2,0.0468,1
2026-06-22T18:39:14.348161+00:00,solana,JUP,1.7518,meteora,orca,289580,1,18,5,0.0341,1
2026-06-22T18:39:14.348161+00:00,solana,PENGU,0.3908,orca,meteora,2304615,0,18,8,0.444,1
2026-06-22T18:40:52.935322+00:00,solana,SOL,1.1962,meteora,raydium,569528,1,18,1,0.3588,0
2026-06-22T18:40:52.935322+00:00,base,SOL,0.4096,aerodrome,aerodrome,274496,1,18,0,-1.5491,0
2026-06-22T18:42:31.992943+00:00,base,VIRTUAL,0.3711,aerodrome,aerodrome,487917,1,18,13,0.5591,1
2026-06-22T18:47:40.675649+00:00,sui,USDC,0.3401,turbos-finance,turbos-finance,267011,1,18,0,-1.095,0
2026-06-22T18:47:40.675649+00:00,base,CBETH,1.6793,hydrex,alien-base,259662,1,18,0,-0.0722,0
2026-06-22T18:47:40.675649+00:00,base,AERO,0.3146,aerodrome,aerodrome,532850,1,18,0,-0.5393,0
2026-06-22T18:49:31.993616+00:00,base,VVV,0.9798,aerodrome,uniswap,579489,1,18,0,-0.146,0
2026-06-22T18:56:52.072945+00:00,sui,USDSUI,0.5211,bluefin,turbos-finance,286900,1,18,0,-1.3246,0
2026-06-22T18:56:52.072945+00:00,solana,ORE,1.5494,meteora,orca,268168,0,18,0,-0.4427,0
2026-06-22T18:56:52.072945+00:00,base,WEETH,2.3425,aerodrome,aerodrome,377543,0,18,17,0.8864,1
